timestamp,roll,pitch,yaw,thrust
1446312276,1.15481e-08,-2.01887e-08,1.74245e-08,0.302822
1446316290,-3.72015e-09,-4.89611e-09,5.82782e-08,0.305827
1446319209,-3.72015e-09,-4.89611e-09,5.82782e-08,0.305827
1446323188,-3.72015e-09,-4.89611e-09,5.82782e-08,0.305827
1446326168,1.51706e-08,-5.52171e-09,-1.39964e-08,0.311345
1446330147,1.51706e-08,-5.52171e-09,-1.39964e-08,0.311345
1446333144,1.51706e-08,-5.52171e-09,-1.39964e-08,0.311345
1446337188,2.77731e-08,-1.39729e-08,4.91503e-08,0.314616
1446340074,2.77731e-08,-1.39729e-08,4.91503e-08,0.314616
1446344199,-0.0024323,0.021733,0.00348109,0.320727
1446347225,-1.97389e-10,-2.5474e-08,-2.98491e-08,0.320727
1446351276,-1.97389e-10,-2.5474e-08,-2.98491e-08,0.320727
1446355109,2.10909e-08,1.61265e-08,-8.88859e-09,0.325649
1446358329,2.10909e-08,1.61265e-08,-8.88859e-09,0.325649
1446361357,2.10909e-08,1.61265e-08,-8.88859e-09,0.325649
1446365117,-2.17545e-08,-2.18085e-08,-2.31668e-08,0.330961
1446368278,-2.17545e-08,-2.18085e-08,-2.31668e-08,0.330961
1446372381,-2.17545e-08,-2.18085e-08,-2.31668e-08,0.330961
1446375122,-0.0127353,0.0204695,0.00596508,0.337155
1446379248,8.27227e-09,-3.48748e-09,2.07475e-08,0.337155
1446382196,8.27227e-09,-3.48748e-09,2.07475e-08,0.337155
1446386247,5.93531e-10,-2.38749e-08,2.15178e-08,0.343379
1446389199,5.93531e-10,-2.38749e-08,2.15178e-08,0.343379
1446393454,5.93531e-10,-2.38749e-08,2.15178e-08,0.343379
1446396142,8.41142e-09,-1.31817e-08,1.01762e-08,0.349068
1446400266,8.41142e-09,-1.31817e-08,1.01762e-08,0.349068
1446403131,8.41142e-09,-1.31817e-08,1.01762e-08,0.349068
1446407194,1.70361e-08,-2.70238e-08,1.465e-09,0.355456
1446410372,1.70361e-08,-2.70238e-08,1.465e-09,0.355456
1446414159,1.70361e-08,-2.70238e-08,1.465e-09,0.355456
1446417178,1.38149e-08,3.40307e-09,1.51897e-08,0.360143
1446421210,1.38149e-08,3.40307e-09,1.51897e-08,0.360143
1446424151,1.38149e-08,3.40307e-09,1.51897e-08,0.360143
1446428194,-8.44375e-09,2.01935e-08,-2.29857e-08,0.364991
1446431328,-8.44375e-09,2.01935e-08,-2.29857e-08,0.364991
1446435294,-0.0213593,0.00899456,0.00530989,0.368629
1446438210,-1.29831e-08,9.36581e-09,3.12915e-09,0.368629
1446442129,-1.29831e-08,9.36581e-09,3.12915e-09,0.368629
1446445081,-1.29831e-08,9.36581e-09,3.12915e-09,0.368629
1446449214,1.8404e-08,2.53956e-08,-1.59983e-08,0.373639
1446452148,1.8404e-08,2.53956e-08,-1.59983e-08,0.373639
1446456174,-0.0151829,0.0074694,0.00316089,0.377379
1446459342,-1.42271e-08,-1.51233e-08,-3.46075e-08,0.377379
1446463182,-1.42271e-08,-1.51233e-08,-3.46075e-08,0.377379
1446466126,-0.0131287,0.00539362,0.00206604,0.380462
1446470152,-1.95075e-08,-2.19475e-08,-2.9914e-08,0.380462
1446474101,-1.95075e-08,-2.19475e-08,-2.9914e-08,0.380462
1446477164,1.7691e-08,-2.07618e-08,2.6551e-08,0.384564
1446481114,1.7691e-08,-2.07618e-08,2.6551e-08,0.384564
1446484183,1.7691e-08,-2.07618e-08,2.6551e-08,0.384564
1446487209,1.87543e-08,-2.28159e-08,1.55691e-08,0.386687
1446491185,1.87543e-08,-2.28159e-08,1.55691e-08,0.386687
1446494214,1.87543e-08,-2.28159e-08,1.55691e-08,0.386687
1446498296,6.61262e-09,2.93317e-08,-1.59415e-08,0.388352
1446502127,6.61262e-09,2.93317e-08,-1.59415e-08,0.388352
1446505096,6.61262e-09,2.93317e-08,-1.59415e-08,0.388352
1446508171,-5.68029e-10,2.21805e-08,-2.71529e-08,0.391922
1446512295,-5.68029e-10,2.21805e-08,-2.71529e-08,0.391922
1446515117,-5.68029e-10,2.21805e-08,-2.71529e-08,0.391922
1446519189,-1.63339e-08,1.6709e-08,-2.15866e-08,0.392237
1446522226,-1.63339e-08,1.6709e-08,-2.15866e-08,0.392237
1446526190,-1.63339e-08,1.6709e-08,-2.15866e-08,0.392237
1446530141,1.21505e-08,-1.69456e-08,1.46959e-08,0.392464
1446533145,1.21505e-08,-1.69456e-08,1.46959e-08,0.392464
1446537190,-0.0160997,-0.00373396,-0.000444742,0.392265
1446540437,2.47907e-08,-4.74521e-09,1.49414e-08,0.392265
1446543134,2.47907e-08,-4.74521e-09,1.49414e-08,0.392265
1446547235,-0.0114572,0.00454072,-0.000332769,0.394713
1446550098,-6.6501e-08,-9.09615e-09,-3.08179e-08,0.394713
1446554384,-6.6501e-08,-9.09615e-09,-3.08179e-08,0.394713
1446557143,-0.0142331,-0.00454191,-0.00118722,0.394267
1446561306,-2.34236e-09,-1.29491e-09,2.89529e-09,0.394267
1446564207,-2.34236e-09,-1.29491e-09,2.89529e-09,0.394267
1446568185,-1.82645e-08,2.6077e-08,-1.53814e-08,0.392813
1446571187,-1.82645e-08,2.6077e-08,-1.53814e-08,0.392813
1446575161,-1.82645e-08,2.6077e-08,-1.53814e-08,0.392813
1446578337,-0.011299,0.00122817,-0.00143587,0.394171
1446582159,2.37461e-09,-8.88435e-09,1.47735e-08,0.394171
1446585144,2.37461e-09,-8.88435e-09,1.47735e-08,0.394171
1446589252,2.60744e-09,-6.78184e-09,-8.20497e-09,0.392236
1446592161,2.60744e-09,-6.78184e-09,-8.20497e-09,0.392236
1446596074,2.60744e-09,-6.78184e-09,-8.20497e-09,0.392236
1446599146,-3.78942e-08,9.51476e-09,-1.77081e-08,0.390503
1446603209,-3.78942e-08,9.51476e-09,-1.77081e-08,0.390503
1446606137,-3.78942e-08,9.51476e-09,-1.77081e-08,0.390503
1446610255,1.58514e-08,7.4654e-09,1.91855e-09,0.389209
1446613132,1.58514e-08,7.4654e-09,1.91855e-09,0.389209
1446617203,1.58514e-08,7.4654e-09,1.91855e-09,0.389209
1446620158,1.33343e-08,-8.08401e-09,2.91634e-08,0.389799
1446624322,1.33343e-08,-8.08401e-09,2.91634e-08,0.389799
1446627249,1.33343e-08,-8.08401e-09,2.91634e-08,0.389799
1446631290,-3.6883e-09,1.6765e-08,-1.98936e-08,0.386133
1446634129,-3.6883e-09,1.6765e-08,-1.98936e-08,0.386133
1446638115,-3.6883e-09,1.6765e-08,-1.98936e-08,0.386133
1446641215,1.50427e-08,-1.97816e-08,2.64933e-08,0.383074
1446645356,1.50427e-08,-1.97816e-08,2.64933e-08,0.383074
1446648268,1.50427e-08,-1.97816e-08,2.64933e-08,0.383074
1446652210,6.10866e-08,-2.55945e-08,1.70367e-08,0.38236
1446655420,6.10866e-08,-2.55945e-08,1.70367e-08,0.38236
1446659197,-0.0159882,-0.0141729,-0.00295733,0.37959
1446662219,4.45019e-09,-2.09515e-09,1.86065e-08,0.37959
1446666288,4.45019e-09,-2.09515e-09,1.86065e-08,0.37959
1446669210,-0.0144751,-0.0144796,-0.00307011,0.376685
1446673113,3.85915e-08,-2.53977e-08,9.86955e-09,0.376685
1446676165,3.85915e-08,-2.53977e-08,9.86955e-09,0.376685
1446680075,-1.27859e-08,-9.46221e-09,2.74134e-08,0.376703
1446683376,-1.27859e-08,-9.46221e-09,2.74134e-08,0.376703
1446687167,-1.27859e-08,-9.46221e-09,2.74134e-08,0.376703
1446690206,3.63616e-08,-2.26829e-08,-1.8878e-08,0.373361
1446694309,3.63616e-08,-2.26829e-08,-1.8878e-08,0.373361
1446697179,3.63616e-08,-2.26829e-08,-1.8878e-08,0.373361
1446700126,-0.0229847,-0.0468853,-0.00335685,0.361296
1446704114,2.72117e-08,-4.54251e-09,-2.54724e-08,0.361296
1446708193,2.72117e-08,-4.54251e-09,-2.54724e-08,0.361296
1446711092,-3.41397e-08,5.27903e-09,-1.44588e-08,0.367574
1446715136,-3.41397e-08,5.27903e-09,-1.44588e-08,0.367574
1446718093,-3.41397e-08,5.27903e-09,-1.44588e-08,0.367574
1446722094,1.19356e-08,2.74558e-08,-3.39276e-08,0.350726
1446725139,1.19356e-08,2.74558e-08,-3.39276e-08,0.350726
1446729169,1.19356e-08,2.74558e-08,-3.39276e-08,0.350726
1446732155,1.81343e-08,-2.66251e-08,2.59178e-08,0.345826
1446736180,1.81343e-08,-2.66251e-08,2.59178e-08,0.345826
1446739123,1.81343e-08,-2.66251e-08,2.59178e-08,0.345826
1446743180,-1.12355e-08,1.56302e-09,-1.86687e-09,0.344657
1446746101,-1.12355e-08,1.56302e-09,-1.86687e-09,0.344657
1446750082,-0.00816193,-0.0211629,-0.00176452,0.340134
1446753110,-1.59229e-08,3.66909e-09,-2.33685e-08,0.340134
1446757086,-1.59229e-08,3.66909e-09,-2.33685e-08,0.340134
1446760102,-1.59229e-08,3.66909e-09,-2.33685e-08,0.340134
1446764097,-1.68492e-08,2.28963e-09,-9.15823e-09,0.335367
1446768145,-1.68492e-08,2.28963e-09,-9.15823e-09,0.335367
1446771163,-0.00352219,-0.0178402,-0.0014347,0.332053
1446774255,-3.38613e-08,1.72099e-08,1.17544e-08,0.332053
1446778290,-3.38613e-08,1.72099e-08,1.17544e-08,0.332053
1446781229,0.00015636,-0.010238,-0.00264727,0.330795
1446785165,3.52568e-10,1.49932e-08,4.01717e-08,0.330795
1446788049,3.52568e-10,1.49932e-08,4.01717e-08,0.330795
1446792139,-4.03226e-08,1.06858e-08,-4.07059e-08,0.326608
1446795226,-4.03226e-08,1.06858e-08,-4.07059e-08,0.326608
1446799146,-4.03226e-08,1.06858e-08,-4.07059e-08,0.326608
1446802179,6.54425e-08,-2.04237e-08,-1.13917e-08,0.322525
1446806154,6.54425e-08,-2.04237e-08,-1.13917e-08,0.322525
1446809153,6.54425e-08,-2.04237e-08,-1.13917e-08,0.322525
1446813250,-7.30645e-09,-4.95094e-09,-3.92097e-09,0.317345
1446816347,-7.30645e-09,-4.95094e-09,-3.92097e-09,0.317345
1446820171,-7.30645e-09,-4.95094e-09,-3.92097e-09,0.317345
1446823150,-2.34565e-08,-7.24336e-09,2.07733e-09,0.313446
1446827172,-2.34565e-08,-7.24336e-09,2.07733e-09,0.313446
1446830159,-2.34565e-08,-7.24336e-09,2.07733e-09,0.313446
1446834119,-5.87912e-09,-2.93711e-09,-1.25688e-09,0.31027
1446837118,-5.87912e-09,-2.93711e-09,-1.25688e-09,0.31027
1446841139,-5.87912e-09,-2.93711e-09,-1.25688e-09,0.31027
1446845048,4.57597e-08,-1.17074e-08,5.33472e-08,0.307841
1446848154,4.57597e-08,-1.17074e-08,5.33472e-08,0.307841
1446852098,0.0068598,-0.0264462,0.00170962,0.303057
1446855083,7.26672e-09,-1.83924e-08,-2.36262e-08,0.303057
1446858166,7.26672e-09,-1.83924e-08,-2.36262e-08,0.303057
1446862269,0.0126395,-0.0264317,0.0024108,0.299409
1446865131,-4.28281e-08,5.97706e-09,1.10875e-08,0.299409
1446869132,-4.28281e-08,5.97706e-09,1.10875e-08,0.299409
1446872337,0.0103908,-0.0197638,0.000309125,0.297404
1446876138,7.71819e-09,-6.53806e-09,-2.33877e-08,0.297404
1446879124,7.71819e-09,-6.53806e-09,-2.33877e-08,0.297404
1446883124,4.01263e-08,-6.22046e-09,6.26089e-08,0.292724
1446886166,4.01263e-08,-6.22046e-09,6.26089e-08,0.292724
1446890038,4.01263e-08,-6.22046e-09,6.26089e-08,0.292724
1446893170,0.0144896,-0.0306599,0.00370941,0.289685
1446897248,-4.9951e-09,5.30943e-09,1.46829e-08,0.289685
1446901071,-4.9951e-09,5.30943e-09,1.46829e-08,0.289685
1446904247,3.84354e-10,-6.76024e-10,-1.19495e-08,0.287233
1446907299,3.84354e-10,-6.76024e-10,-1.19495e-08,0.287233
1446911271,3.84354e-10,-6.76024e-10,-1.19495e-08,0.287233
1446914080,-5.05504e-09,-3.08215e-09,2.99137e-09,0.283942
1446918155,-5.05504e-09,-3.08215e-09,2.99137e-09,0.283942
1446921155,-5.05504e-09,-3.08215e-09,2.99137e-09,0.283942
1446925178,-1.46199e-09,7.01904e-09,-7.36948e-09,0.280636
1446928261,-1.46199e-09,7.01904e-09,-7.36948e-09,0.280636
1446932259,-1.46199e-09,7.01904e-09,-7.36948e-09,0.280636
1446935305,9.91187e-09,3.75396e-09,1.66721e-08,0.279494
1446939201,9.91187e-09,3.75396e-09,1.66721e-08,0.279494
1446942309,9.91187e-09,3.75396e-09,1.66721e-08,0.279494
1446946268,8.00641e-09,1.04353e-09,-1.25832e-08,0.276209
1446949162,8.00641e-09,1.04353e-09,-1.25832e-08,0.276209
1446953259,8.00641e-09,1.04353e-09,-1.25832e-08,0.276209
1446956217,-8.66759e-09,-2.76109e-09,-2.50187e-08,0.269537
1446960098,-8.66759e-09,-2.76109e-09,-2.50187e-08,0.269537
1446963324,-8.66759e-09,-2.76109e-09,-2.50187e-08,0.269537
1446967148,-1.01445e-08,-1.91985e-08,-3.02268e-08,0.266919
1446970104,-1.01445e-08,-1.91985e-08,-3.02268e-08,0.266919
1446974152,0.0176249,-0.0342337,0.00490412,0.267032
1446977095,5.67297e-09,-4.74259e-09,2.08003e-08,0.267032
1446981337,5.67297e-09,-4.74259e-09,2.08003e-08,0.267032
1446984366,0.0197109,-0.0408856,0.00778536,0.266211
1446988194,-7.83185e-09,-7.81647e-10,2.39559e-08,0.266211
1446991211,-7.83185e-09,-7.81647e-10,2.39559e-08,0.266211
1446995174,-1.68063e-09,1.34097e-08,-1.617e-08,0.265128
1446998176,-1.68063e-09,1.34097e-08,-1.617e-08,0.265128
1447002140,-1.68063e-09,1.34097e-08,-1.617e-08,0.265128
1447005195,1.58007e-09,1.03541e-08,9.75099e-10,0.26665
1447009307,1.58007e-09,1.03541e-08,9.75099e-10,0.26665
1447012159,1.58007e-09,1.03541e-08,9.75099e-10,0.26665
1447016118,4.56621e-09,-8.56715e-09,-1.13487e-08,0.268873
1447019139,4.56621e-09,-8.56715e-09,-1.13487e-08,0.268873
1447023145,4.56621e-09,-8.56715e-09,-1.13487e-08,0.268873
1447027148,1.0839e-08,2.07121e-08,-1.8409e-08,0.270239
1447029215,1.0839e-08,2.07121e-08,-1.8409e-08,0.270239
1447033284,1.0839e-08,2.07121e-08,-1.8409e-08,0.270239
1447037296,-3.37538e-09,3.00821e-08,3.56446e-08,0.272026
1447040190,-3.37538e-09,3.00821e-08,3.56446e-08,0.272026
1447044195,-3.37538e-09,3.00821e-08,3.56446e-08,0.272026
1447047152,-3.56017e-11,-1.60287e-09,-1.30493e-08,0.270204
1447051198,-3.56017e-11,-1.60287e-09,-1.30493e-08,0.270204
1447054151,-3.56017e-11,-1.60287e-09,-1.30493e-08,0.270204
1447058180,8.53645e-10,1.43396e-08,-2.65532e-08,0.275525
1447061213,8.53645e-10,1.43396e-08,-2.65532e-08,0.275525
1447065235,0.02844,-0.0479637,0.00863276,0.27926
1447068174,1.36827e-09,-2.80505e-08,-7.63384e-09,0.27926
1447072217,1.36827e-09,-2.80505e-08,-7.63384e-09,0.27926
1447075482,0.0193907,-0.0319415,0.0046261,0.283856
1447079160,8.02024e-09,-7.8798e-09,-1.19724e-08,0.283856
1447082167,8.02024e-09,-7.8798e-09,-1.19724e-08,0.283856
1447086465,0.0185709,-0.029916,0.00348518,0.290404
1447089312,7.07006e-09,-2.33993e-09,4.23981e-10,0.290404
1447092241,7.07006e-09,-2.33993e-09,4.23981e-10,0.290404
1447096108,0.0160395,-0.0224662,0.00111357,0.29756
1447100188,-8.21695e-09,5.55738e-09,2.28904e-08,0.29756
1447103152,-8.21695e-09,5.55738e-09,2.28904e-08,0.29756
1447107100,-4.64196e-09,-1.23959e-08,1.3537e-08,0.303357
1447110318,-4.64196e-09,-1.23959e-08,1.3537e-08,0.303357
1447113172,-4.64196e-09,-1.23959e-08,1.3537e-08,0.303357
1447117161,-8.57119e-09,-1.67398e-08,4.28677e-09,0.309816
1447121212,-8.57119e-09,-1.67398e-08,4.28677e-09,0.309816
1447124241,-8.57119e-09,-1.67398e-08,4.28677e-09,0.309816
1447128183,2.79004e-09,5.67741e-09,2.02962e-08,0.315827
1447131202,2.79004e-09,5.67741e-09,2.02962e-08,0.315827
1447135249,2.79004e-09,5.67741e-09,2.02962e-08,0.315827
1447138233,-7.01167e-09,5.83993e-09,-3.60999e-08,0.322119
1447142206,-7.01167e-09,5.83993e-09,-3.60999e-08,0.322119
1447145239,-7.01167e-09,5.83993e-09,-3.60999e-08,0.322119
1447149140,-6.60415e-09,-2.43326e-09,5.20081e-09,0.329364
1447152247,-6.60415e-09,-2.43326e-09,5.20081e-09,0.329364
1447156160,-6.60415e-09,-2.43326e-09,5.20081e-09,0.329364
1447159196,-1.27234e-08,6.59437e-09,2.16063e-08,0.336698
1447163205,-1.27234e-08,6.59437e-09,2.16063e-08,0.336698
1447166227,-1.27234e-08,6.59437e-09,2.16063e-08,0.336698
1447170224,-7.35413e-09,9.30704e-09,4.92351e-08,0.343845
1447173222,-7.35413e-09,9.30704e-09,4.92351e-08,0.343845
1447177087,0.0142529,-0.0206082,-0.00509196,0.3503
1447180171,2.32422e-08,2.7842e-08,-3.94524e-08,0.3503
1447184129,2.32422e-08,2.7842e-08,-3.94524e-08,0.3503
1447187192,0.0145191,-0.0131693,-0.00512864,0.357223
1447191117,3.83696e-09,1.17101e-08,3.10976e-08,0.357223
1447194214,3.83696e-09,1.17101e-08,3.10976e-08,0.357223
1447198482,-4.51154e-09,2.52519e-08,1.56705e-08,0.362286
1447201166,-4.51154e-09,2.52519e-08,1.56705e-08,0.362286
1447205383,-4.51154e-09,2.52519e-08,1.56705e-08,0.362286
1447208212,-9.46587e-09,1.86516e-08,2.44568e-08,0.368888
1447212164,-9.46587e-09,1.86516e-08,2.44568e-08,0.368888
1447215154,-9.46587e-09,1.86516e-08,2.44568e-08,0.368888
1447219248,4.19744e-09,-8.21187e-09,-1.62802e-09,0.373829
1447222283,4.19744e-09,-8.21187e-09,-1.62802e-09,0.373829
1447225217,4.19744e-09,-8.21187e-09,-1.62802e-09,0.373829
1447229168,1.33522e-08,9.7963e-09,4.14214e-08,0.378149
1447233155,1.33522e-08,9.7963e-09,4.14214e-08,0.378149
1447236163,1.33522e-08,9.7963e-09,4.14214e-08,0.378149
1447240205,-1.65311e-08,-1.43609e-08,2.17321e-08,0.383323
1447243166,-1.65311e-08,-1.43609e-08,2.17321e-08,0.383323
1447247212,-1.65311e-08,-1.43609e-08,2.17321e-08,0.383323
1447250121,2.23674e-08,2.54715e-08,4.58826e-08,0.387792
1447254165,2.23674e-08,2.54715e-08,4.58826e-08,0.387792
1447257104,2.23674e-08,2.54715e-08,4.58826e-08,0.387792
1447261102,-2.02744e-08,2.15084e-08,3.95638e-08,0.391964
1447264059,-2.02744e-08,2.15084e-08,3.95638e-08,0.391964
1447268221,0.012735,-0.0032561,-0.0111988,0.394966
1447271087,5.55497e-09,-1.5709e-09,1.69977e-08,0.394966
1447275224,5.55497e-09,-1.5709e-09,1.69977e-08,0.394966
1447278183,5.55497e-09,-1.5709e-09,1.69977e-08,0.394966
1447282331,-4.59533e-09,3.64035e-09,2.04883e-08,0.398725
1447285131,-4.59533e-09,3.64035e-09,2.04883e-08,0.398725
1447289318,0.013889,-0.00299714,-0.0125615,0.401015
1447292161,2.65072e-08,1.03213e-08,-6.96105e-10,0.401015
1447296213,2.65072e-08,1.03213e-08,-6.96105e-10,0.401015
1447299212,0.0141945,-0.00183212,-0.0127204,0.402625
1447303138,-2.15176e-09,1.40003e-08,1.31149e-08,0.402625
1447306115,-2.15176e-09,1.40003e-08,1.31149e-08,0.402625
1447310193,-3.81397e-09,6.44671e-09,1.12717e-08,0.4042
1447313265,-3.81397e-09,6.44671e-09,1.12717e-08,0.4042
1447317174,-3.81397e-09,6.44671e-09,1.12717e-08,0.4042
1447320412,-8.84177e-09,-2.24013e-08,-7.52431e-08,0.406164
1447324165,-8.84177e-09,-2.24013e-08,-7.52431e-08,0.406164
1447327258,-8.84177e-09,-2.24013e-08,-7.52431e-08,0.406164
1447331302,-2.35742e-09,-9.44728e-09,6.60287e-09,0.40744
1447334162,-2.35742e-09,-9.44728e-09,6.60287e-09,0.40744
1447338234,-2.35742e-09,-9.44728e-09,6.60287e-09,0.40744
1447341221,4.98289e-10,1.33174e-08,1.4758e-09,0.408318
1447345104,4.98289e-10,1.33174e-08,1.4758e-09,0.408318
1447348205,4.98289e-10,1.33174e-08,1.4758e-09,0.408318
1447352279,5.13438e-09,-5.65007e-09,3.94323e-10,0.410529
1447355176,5.13438e-09,-5.65007e-09,3.94323e-10,0.410529
1447359128,5.13438e-09,-5.65007e-09,3.94323e-10,0.410529
1447362317,1.02882e-08,2.13038e-09,-1.68484e-10,0.410133
1447366391,1.02882e-08,2.13038e-09,-1.68484e-10,0.410133
1447369221,1.02882e-08,2.13038e-09,-1.68484e-10,0.410133
1447373267,2.1444e-09,1.73527e-09,-4.29898e-09,0.409544
1447376242,2.1444e-09,1.73527e-09,-4.29898e-09,0.409544
1447380199,0.0213646,-0.000612124,-0.0212918,0.410814
1447383123,-3.00284e-09,-1.6851e-08,2.0873e-08,0.410814
1447387226,-3.00284e-09,-1.6851e-08,2.0873e-08,0.410814
1447390424,0.0177353,0.0212395,-0.0164707,0.404271
1447394244,1.28278e-08,-1.73634e-09,-2.21223e-08,0.404271
1447397123,1.28278e-08,-1.73634e-09,-2.21223e-08,0.404271
1447401087,-3.77075e-09,-1.26713e-08,-2.64679e-08,0.402934
1447404126,-3.77075e-09,-1.26713e-08,-2.64679e-08,0.402934
1447408183,-3.77075e-09,-1.26713e-08,-2.64679e-08,0.402934
1447411207,0.0229951,-0.0143349,-0.024716,0.409783
1447415173,-1.13109e-08,5.78279e-09,-2.55544e-08,0.409783
1447418223,-1.13109e-08,5.78279e-09,-2.55544e-08,0.409783
1447422196,1.46179e-08,-6.39312e-09,-2.09868e-08,0.400817
1447425167,1.46179e-08,-6.39312e-09,-2.09868e-08,0.400817
1447429225,1.46179e-08,-6.39312e-09,-2.09868e-08,0.400817
1447432399,-4.01795e-09,-2.63762e-08,-1.10276e-10,0.398611
1447436150,-4.01795e-09,-2.63762e-08,-1.10276e-10,0.398611
1447439192,-4.01795e-09,-2.63762e-08,-1.10276e-10,0.398611
1447443110,-1.22422e-08,-1.39719e-08,4.60798e-09,0.39799
1447446148,-1.22422e-08,-1.39719e-08,4.60798e-09,0.39799
1447450201,-1.22422e-08,-1.39719e-08,4.60798e-09,0.39799
1447453247,-2.07908e-08,4.03194e-09,-9.25959e-09,0.396734
1447457235,-2.07908e-08,4.03194e-09,-9.25959e-09,0.396734
1447460268,-2.07908e-08,4.03194e-09,-9.25959e-09,0.396734
1447464134,-3.86359e-09,-2.57914e-09,-2.9698e-08,0.394512
1447467103,-3.86359e-09,-2.57914e-09,-2.9698e-08,0.394512
1447471176,0.0240651,0.00636972,-0.0257901,0.394231
1447474435,2.01158e-08,5.53313e-09,-1.81473e-08,0.394231
1447478221,2.01158e-08,5.53313e-09,-1.81473e-08,0.394231
1447481142,2.01158e-08,5.53313e-09,-1.81473e-08,0.394231
1447485190,-4.07374e-09,5.37119e-09,1.84947e-08,0.391904
1447488178,-4.07374e-09,5.37119e-09,1.84947e-08,0.391904
1447492351,0.0198153,0.0111104,-0.0200534,0.389308
1447495208,-5.39418e-09,-1.53524e-08,-2.49593e-08,0.389308
1447499261,-5.39418e-09,-1.53524e-08,-2.49593e-08,0.389308
1447502202,0.0166841,0.0145583,-0.0188081,0.385559
1447506193,4.61166e-09,1.5628e-08,-7.42213e-09,0.385559
1447509253,4.61166e-09,1.5628e-08,-7.42213e-09,0.385559
1447511209,4.61166e-09,1.5628e-08,-7.42213e-09,0.385559
1447515164,4.66724e-09,-3.83538e-09,-1.07352e-08,0.383615
1447520159,4.66724e-09,-3.83538e-09,-1.07352e-08,0.383615
1447523154,-1.28253e-09,1.41258e-08,-1.6181e-08,0.380013
1447527160,-1.28253e-09,1.41258e-08,-1.6181e-08,0.380013
1447531143,-1.28253e-09,1.41258e-08,-1.6181e-08,0.380013
1447534169,4.58697e-09,9.22273e-09,2.392e-08,0.374805
1447537302,4.58697e-09,9.22273e-09,2.392e-08,0.374805
1447541323,4.58697e-09,9.22273e-09,2.392e-08,0.374805
1447544239,1.0843e-08,1.78574e-08,2.24602e-08,0.372702
1447548199,1.0843e-08,1.78574e-08,2.24602e-08,0.372702
1447551237,1.0843e-08,1.78574e-08,2.24602e-08,0.372702
1447555120,2.54022e-09,-3.15029e-09,2.03035e-08,0.369165
1447558121,2.54022e-09,-3.15029e-09,2.03035e-08,0.369165
1447562254,2.54022e-09,-3.15029e-09,2.03035e-08,0.369165
1447565174,-1.37241e-08,5.58957e-09,2.62206e-08,0.365833
1447569158,-1.37241e-08,5.58957e-09,2.62206e-08,0.365833
1447572129,-1.37241e-08,5.58957e-09,2.62206e-08,0.365833
1447576269,2.89216e-09,9.8736e-09,-4.58799e-08,0.361135
1447579242,2.89216e-09,9.8736e-09,-4.58799e-08,0.361135
1447583168,0.0122245,0.0186817,-0.0189313,0.356626
1447586221,-7.18666e-09,2.8986e-09,3.98427e-08,0.356626
1447590202,-7.18666e-09,2.8986e-09,3.98427e-08,0.356626
1447593217,0.0144722,0.0148608,-0.0277361,0.352831
1447596105,1.26359e-08,2.65648e-09,-4.62133e-09,0.352831
1447600209,1.26359e-08,2.65648e-09,-4.62133e-09,0.352831
1447604151,0.00722352,0.0198721,-0.020937,0.347465
1447607274,-5.8965e-09,1.2477e-08,1.04264e-08,0.347465
1447611144,-5.8965e-09,1.2477e-08,1.04264e-08,0.347465
1447614175,0.000925403,0.0242581,-0.0199585,0.337959
1447618208,-2.15516e-08,1.528e-08,-1.11052e-08,0.337959
1447621321,-2.15516e-08,1.528e-08,-1.11052e-08,0.337959
1447625102,-1.18234e-08,2.72884e-08,1.10529e-08,0.331013
1447628272,-1.18234e-08,2.72884e-08,1.10529e-08,0.331013
1447630139,-1.18234e-08,2.72884e-08,1.10529e-08,0.331013
1447635114,2.98504e-09,-4.42609e-09,-1.48919e-08,0.326716
1447639317,2.98504e-09,-4.42609e-09,-1.48919e-08,0.326716
1447642192,2.98504e-09,-4.42609e-09,-1.48919e-08,0.326716
1447646127,9.61725e-09,9.09171e-09,-2.54597e-08,0.32062
1447653081,9.61725e-09,9.09171e-09,-2.54597e-08,0.32062
1447656170,5.88107e-09,1.728e-09,2.46968e-08,0.314297
1447660276,5.88107e-09,1.728e-09,2.46968e-08,0.314297
1447663165,5.88107e-09,1.728e-09,2.46968e-08,0.314297
1447667125,-2.95557e-09,9.55188e-09,2.07266e-08,0.309834
1447670225,-2.95557e-09,9.55188e-09,2.07266e-08,0.309834
1447674212,-2.95557e-09,9.55188e-09,2.07266e-08,0.309834
1447677171,-5.63731e-09,-1.00601e-08,-8.10992e-09,0.303895
1447681170,-5.63731e-09,-1.00601e-08,-8.10992e-09,0.303895
1447684154,-5.63731e-09,-1.00601e-08,-8.10992e-09,0.303895
1447688173,6.11573e-09,5.39131e-10,3.79897e-08,0.297512
1447691149,6.11573e-09,5.39131e-10,3.79897e-08,0.297512
1447695271,-0.00273111,0.0267678,-0.0251638,0.292832
1447698404,7.82213e-09,1.4616e-08,-1.20423e-08,0.292832
1447702184,7.82213e-09,1.4616e-08,-1.20423e-08,0.292832
1447705161,-0.0050514,0.0285875,-0.0338488,0.287339
1447709135,4.52249e-09,-2.12652e-09,2.34208e-09,0.287339
1447712407,4.52249e-09,-2.12652e-09,2.34208e-09,0.287339
1447716237,1.0967e-08,7.97948e-09,6.15869e-09,0.282598
